index,Date,US_Dollar,Pound_Sterling,Euro,Japanese_Yen
512,23-06-2020,75.75,94.3396,85.3308,70.67
511,24-06-2020,75.71,94.7222,85.7007,71.03
510,25-06-2020,75.63,93.9184,85.0676,70.57
509,26-06-2020,75.48,93.7101,84.6264,70.47
508,29-06-2020,75.57,93.5829,85.1173,70.57
507,30-06-2020,75.53,92.6892,84.6658,70.15
506,01-07-2020,75.58,93.5838,84.8894,70.19
505,02-07-2020,75.49,94.361,85.0695,70.24
504,03-07-2020,74.78,93.272,84.0486,69.56
503,06-07-2020,74.68,93.3537,84.3167,69.35
502,07-07-2020,74.86,93.4868,84.6113,69.6
501,08-07-2020,75.03,94.1229,84.5399,69.75
500,09-07-2020,75.0,94.7779,85.1875,69.95
499,10-07-2020,75.29,94.7686,84.7992,70.46
498,13-07-2020,75.16,95.1168,85.122,70.3
497,14-07-2020,75.39,94.547,85.5364,70.25
496,15-07-2020,75.31,94.8433,85.9218,70.24
495,16-07-2020,75.24,94.4588,85.8025,70.37
494,17-07-2020,75.1,94.2539,85.495,70.06
493,20-07-2020,74.97,94.0641,85.9357,69.9
492,21-07-2020,74.77,94.8719,85.5708,69.67
491,22-07-2020,74.68,94.9657,86.0638,69.9
490,23-07-2020,74.75,95.285,86.6458,69.79
489,24-07-2020,74.87,95.4187,86.9463,70.4
488,27-07-2020,74.76,95.8937,87.5289,70.79
487,28-07-2020,74.75,96.155,87.7212,70.83
486,29-07-2020,74.77,96.6709,87.7766,71.22
485,30-07-2020,74.84,96.9278,87.9624,71.12
484,31-07-2020,74.77,98.1719,88.8737,71.64
483,03-08-2020,74.98,97.9754,88.1262,70.78
482,04-08-2020,75.09,98.1238,88.3682,70.77
481,05-08-2020,74.91,97.9994,88.5305,70.91
480,06-08-2020,74.86,98.544,89.0738,71.0
479,07-08-2020,74.96,98.3922,88.7829,71.01
478,10-08-2020,74.88,97.8411,88.3276,70.79
477,11-08-2020,74.84,97.7832,87.805,70.49
476,12-08-2020,74.83,97.6239,87.7779,70.11
475,13-08-2020,74.84,97.8478,88.55,70.17
474,14-08-2020,74.77,97.7346,88.3941,69.99
473,17-08-2020,74.85,98.0757,88.7908,70.26
472,18-08-2020,74.82,98.4379,88.9907,70.92
471,19-08-2020,74.76,99.1353,89.2828,70.86
470,20-08-2020,75.01,98.1271,88.8228,70.7
469,21-08-2020,74.88,99.1247,88.8587,70.9
468,24-08-2020,74.83,98.0569,88.2938,70.7
467,25-08-2020,74.4,97.4582,87.8583,70.16
466,26-08-2020,74.35,97.7647,87.8761,69.92
465,27-08-2020,74.33,98.1464,87.9141,70.09
464,28-08-2020,73.35,97.2849,87.0673,69.03
463,31-08-2020,73.6,98.1297,87.5742,69.67
462,01-09-2020,72.82,97.6895,87.3053,68.92
461,02-09-2020,73.01,97.6042,86.8903,68.85
460,03-09-2020,73.36,97.4681,86.5469,69.01
459,04-09-2020,73.34,97.3498,86.8513,69.07
458,07-09-2020,73.28,96.8431,86.6993,68.95
457,08-09-2020,73.43,96.5602,86.8071,69.12
456,09-09-2020,73.67,95.4868,86.7527,69.56
455,10-09-2020,73.35,95.5075,86.7789,69.14
454,11-09-2020,73.47,94.1732,86.9693,69.19
453,14-09-2020,73.38,94.076,86.9349,69.2
452,15-09-2020,73.42,94.4396,87.3181,69.49
451,16-09-2020,73.75,95.0756,87.3688,70.0
450,18-09-2020,73.3,95.0633,86.8804,69.93
449,21-09-2020,73.32,95.0308,86.9567,70.29
448,22-09-2020,73.5,93.9782,86.296,70.25
447,23-09-2020,73.63,93.4257,85.9869,70.04
446,24-09-2020,73.92,93.865,86.1414,70.2
445,25-09-2020,73.73,94.057,86.0411,70.0
444,28-09-2020,73.57,93.9477,85.5824,69.83
443,29-09-2020,73.85,94.9704,86.1736,69.92
442,30-09-2020,73.8,94.7347,86.5688,69.91
441,01-10-2020,73.38,94.9899,86.2211,69.55
440,05-10-2020,73.26,94.6918,85.904,69.38
439,06-10-2020,73.37,95.2786,86.4392,69.43
438,07-10-2020,73.36,94.6255,86.1622,69.38
437,08-10-2020,73.29,94.8804,86.327,69.15
436,09-10-2020,73.21,94.7956,86.2061,69.11
435,13-10-2020,73.38,95.7616,86.5447,69.65
434,14-10-2020,73.46,94.8118,86.2738,69.65
433,15-10-2020,73.27,95.2602,86.0852,69.58
432,16-10-2020,73.38,94.5613,85.842,69.7
431,19-10-2020,73.42,94.9786,85.9667,69.64
430,20-10-2020,73.33,94.951,86.3377,69.5
429,21-10-2020,73.45,95.3818,87.0564,69.77
428,22-10-2020,73.66,96.8342,87.3075,70.39
427,23-10-2020,73.58,96.0585,86.775,70.26
426,26-10-2020,73.73,96.0172,87.2533,70.3
425,27-10-2020,73.75,96.1698,87.2644,70.44
424,28-10-2020,73.77,96.2997,86.9237,70.77
423,29-10-2020,73.97,96.3269,86.9654,70.87
422,02-11-2020,74.32,95.862,86.487,70.96
421,03-11-2020,74.33,96.0946,86.6557,70.98
420,04-11-2020,74.69,97.0432,87.0519,71.18
419,05-11-2020,74.27,96.2594,87.1799,71.19
418,06-11-2020,74.05,97.2026,87.5159,71.52
417,09-11-2020,73.93,97.4041,87.8805,71.41
416,10-11-2020,74.21,97.8208,87.7829,70.67
415,11-11-2020,74.25,98.4311,87.7704,70.5
414,12-11-2020,74.45,98.2839,87.6172,70.76
413,13-11-2020,74.67,98.0036,88.1515,71.16
412,17-11-2020,74.51,98.4623,88.3261,71.29
411,18-11-2020,74.36,98.6087,88.2807,71.49
410,19-11-2020,74.26,98.2697,87.9764,71.53
409,20-11-2020,74.16,98.4956,88.1547,71.47
408,23-11-2020,74.14,98.8066,88.0626,71.46
407,24-11-2020,73.98,98.6972,87.6917,70.86
406,25-11-2020,73.98,98.6936,87.9903,70.77
405,26-11-2020,73.83,98.8641,88.0825,70.75
404,27-11-2020,73.8,98.7057,88.0222,70.97
403,01-12-2020,73.51,98.2448,87.9002,70.44
402,02-12-2020,73.65,98.8345,88.9374,70.52
401,03-12-2020,73.89,98.932,89.5544,70.74
400,04-12-2020,73.74,99.2578,89.6404,70.99
399,07-12-2020,73.77,98.9341,89.468,70.84
398,08-12-2020,73.76,98.5702,89.4002,70.89
397,09-12-2020,73.59,98.5498,89.3689,70.65
396,10-12-2020,73.67,98.3959,89.0769,70.53
395,11-12-2020,73.59,98.0031,89.4665,70.73
394,14-12-2020,73.54,98.008,89.3002,70.7
393,15-12-2020,73.65,98.2401,89.5048,70.76
392,16-12-2020,73.52,98.9185,89.4068,70.98
391,17-12-2020,73.43,99.5427,89.7887,71.07
390,18-12-2020,73.51,99.4971,90.0348,71.1
389,21-12-2020,73.65,98.3451,89.7521,71.19
388,22-12-2020,73.89,99.0684,90.3097,71.45
387,23-12-2020,73.81,98.9855,89.9345,71.34
386,24-12-2020,73.58,99.7507,89.808,71.05
385,28-12-2020,73.59,99.8445,89.9488,71.12
384,29-12-2020,73.37,98.9162,89.7928,70.75
383,30-12-2020,73.28,99.1819,89.9873,70.91
382,31-12-2020,73.05,99.5974,89.7931,70.84
381,01-01-2021,73.03,99.8018,89.2271,70.7
380,04-01-2021,73.01,99.8637,89.4191,70.87
379,05-01-2021,73.11,99.4058,89.6979,71.03
378,06-01-2021,73.14,99.6529,89.999,71.19
377,07-01-2021,73.13,99.3444,90.0467,70.84
376,08-01-2021,73.33,99.5246,89.9446,70.6
375,11-01-2021,73.45,99.18,89.4909,70.52
374,12-01-2021,73.37,99.3654,89.173,70.4
373,13-01-2021,73.15,100.0638,89.3471,70.55
372,14-01-2021,73.12,99.7241,88.8669,70.29
371,15-01-2021,73.02,99.8262,88.6447,70.37
370,19-01-2021,73.18,99.5677,88.5101,70.35
369,20-01-2021,73.13,99.8874,88.8046,70.48
368,21-01-2021,72.97,99.9888,88.5524,70.58
367,22-01-2021,73.04,100.0591,88.8624,70.49
366,25-01-2021,72.93,100.0255,88.8187,70.32
365,27-01-2021,72.82,100.0548,88.5632,70.23
364,28-01-2021,73.07,99.8929,88.377,70.07
363,29-01-2021,72.95,100.0151,88.301,69.82
362,01-02-2021,73.02,100.3586,88.5812,69.75
361,02-02-2021,72.98,99.8602,88.1113,69.53
360,03-02-2021,72.94,99.5742,87.8168,69.44
359,04-02-2021,72.92,99.1739,87.5916,69.33
358,05-02-2021,72.9,99.7258,87.1979,69.07
357,08-02-2021,72.86,100.0433,87.717,69.05
356,09-02-2021,72.89,100.4377,88.0321,69.51
355,10-02-2021,72.85,100.6821,88.327,69.66
354,11-02-2021,72.78,100.7741,88.2661,69.59
353,12-02-2021,72.8,100.4472,88.2877,69.44
352,15-02-2021,72.59,100.8835,88.124,69.07
351,16-02-2021,72.72,101.3297,88.2587,68.91
350,17-02-2021,72.84,101.1482,88.0557,68.77
349,18-02-2021,72.73,100.7149,87.6148,68.68
348,22-02-2021,72.37,101.4263,87.7177,68.5
347,23-02-2021,72.37,101.8048,88.052,68.86
346,24-02-2021,72.29,102.376,87.827,68.51
345,25-02-2021,72.5,102.6582,88.2727,68.45
344,26-02-2021,73.04,101.8953,88.7967,68.78
343,01-03-2021,73.29,102.4915,88.5875,68.78
342,02-03-2021,73.35,101.9012,88.2047,68.66
341,03-03-2021,73.07,101.8747,88.28,68.37
340,04-03-2021,72.71,101.4753,87.6851,67.88
339,05-03-2021,72.76,101.0103,86.9885,67.27
338,08-03-2021,73.0,100.9247,86.9117,67.33
337,09-03-2021,73.12,101.2305,86.7264,66.99
336,10-03-2021,72.97,101.0554,86.6227,67.02
335,12-03-2021,72.68,101.4739,86.8812,66.77
334,15-03-2021,72.71,101.1261,86.7572,66.53
333,16-03-2021,72.48,100.5221,86.4844,66.4
332,17-03-2021,72.57,100.8673,86.4105,66.52
331,18-03-2021,72.52,101.2688,86.8117,66.61
330,19-03-2021,72.52,100.943,86.4515,66.64
329,22-03-2021,72.38,100.2579,86.0493,66.56
328,23-03-2021,72.29,100.0099,86.2169,66.48
327,24-03-2021,72.66,99.615,86.023,66.96
326,25-03-2021,72.61,99.3675,85.819,66.63
325,26-03-2021,72.4,99.6234,85.3129,66.26
324,30-03-2021,73.04,100.5598,85.8494,66.34
323,31-03-2021,73.5,100.9509,86.099,66.36
322,05-04-2021,73.43,101.5319,86.296,66.36
321,06-04-2021,73.31,101.9569,86.5991,66.5
320,07-04-2021,74.12,102.1898,88.0097,67.49
319,08-04-2021,74.37,102.3282,88.2836,67.79
318,09-04-2021,74.89,102.6186,89.0431,68.43
317,12-04-2021,74.85,102.6128,89.0041,68.34
316,15-04-2021,75.17,103.5891,90.0315,69.02
315,16-04-2021,74.56,102.4449,89.19,68.49
314,19-04-2021,74.88,103.7607,89.61,69.01
313,20-04-2021,74.73,104.5771,90.1458,68.95
312,22-04-2021,74.94,104.4749,90.2467,69.43
311,23-04-2021,74.91,103.8059,90.0876,69.4
310,26-04-2021,74.77,103.9528,90.5087,69.34
309,27-04-2021,74.6,103.5826,90.0329,68.92
308,28-04-2021,74.4,103.2636,89.783,68.28
307,29-04-2021,74.06,103.346,89.8276,68.13
306,30-04-2021,74.02,103.1592,89.6905,68.02
305,03-05-2021,74.18,102.5006,89.1683,67.7
304,04-05-2021,73.85,102.5314,88.8993,67.56
303,05-05-2021,73.97,102.7682,88.7964,67.58
302,06-05-2021,73.94,102.7917,88.7849,67.63
301,07-05-2021,73.74,102.5075,88.8997,67.55
300,10-05-2021,73.41,103.2497,89.2498,67.41
299,11-05-2021,73.45,103.6757,89.1514,67.44
298,12-05-2021,73.44,103.7951,89.1171,67.51
297,14-05-2021,73.37,103.0467,88.7568,67.01
296,17-05-2021,73.24,103.2682,88.8864,67.06
295,18-05-2021,73.04,103.5728,88.977,66.95
294,19-05-2021,72.97,103.5027,89.3165,66.95
293,20-05-2021,73.12,103.2765,89.1255,67.01
292,21-05-2021,73.02,103.6103,89.3075,67.14
291,24-05-2021,72.9,103.201,88.8565,67.03
290,25-05-2021,72.8,103.3106,89.0666,66.97
289,27-05-2021,72.64,102.4641,88.5511,66.56
288,28-05-2021,72.48,102.7724,88.2307,65.96
287,31-05-2021,72.52,102.8678,88.4216,66.08
286,01-06-2021,72.77,103.4906,88.9587,66.48
285,02-06-2021,73.21,103.6324,89.4241,66.72
284,03-06-2021,73.12,103.4653,89.1407,66.59
283,04-06-2021,73.03,102.9636,88.4459,66.25
282,07-06-2021,72.81,102.7942,88.5087,66.49
281,08-06-2021,72.84,103.1349,88.7209,66.55
280,09-06-2021,72.98,103.3878,88.9068,66.69
279,10-06-2021,72.99,103.0121,88.8418,66.67
278,11-06-2021,72.98,103.5079,88.9831,66.7
277,14-06-2021,73.19,103.2316,88.5483,66.7
276,15-06-2021,73.28,103.421,88.9205,66.58
275,16-06-2021,73.37,103.3841,88.9825,66.63
274,17-06-2021,73.73,103.1212,88.3646,66.6
273,18-06-2021,74.14,103.012,88.2583,67.35
272,21-06-2021,74.15,102.4541,88.0839,67.45
271,22-06-2021,74.13,103.0684,88.2271,67.13
270,23-06-2021,74.37,103.7188,88.6966,67.1
269,24-06-2021,74.24,103.6417,88.5791,66.97
268,25-06-2021,74.18,103.3002,88.5677,66.92
267,28-06-2021,74.2,103.1204,88.4996,67.03
266,29-06-2021,74.22,102.9141,88.4504,67.1
265,30-06-2021,74.35,102.9478,88.5035,67.28
264,01-07-2021,74.39,102.7301,88.0819,66.92
263,02-07-2021,74.77,102.8805,88.5323,67.01
262,05-07-2021,74.39,102.9817,88.2604,67.01
261,06-07-2021,74.33,103.2518,88.3795,67.05
260,07-07-2021,74.74,103.2302,88.401,67.52
259,08-07-2021,74.7,102.8754,88.1231,67.77
258,09-07-2021,74.64,102.7478,88.2857,67.79
257,12-07-2021,74.47,103.3906,88.3082,67.57
256,13-07-2021,74.49,103.4093,88.3522,67.49
255,14-07-2021,74.57,103.2294,87.9488,67.51
254,15-07-2021,74.52,103.2998,88.2227,67.84
253,16-07-2021,74.62,103.1402,88.1081,67.84
252,19-07-2021,74.79,102.8425,88.2719,68.02
251,20-07-2021,74.86,102.2313,88.2031,68.36
250,22-07-2021,74.37,102.1076,87.7219,67.51
249,23-07-2021,74.43,102.3787,87.6076,67.49
248,26-07-2021,74.46,102.3393,87.7019,67.51
247,27-07-2021,74.42,102.7948,87.7791,67.53
246,28-07-2021,74.44,103.3009,87.9678,67.77
245,29-07-2021,74.28,103.5108,88.0769,67.66
244,30-07-2021,74.39,103.7269,88.3882,67.89
243,02-08-2021,74.4,103.4531,88.3224,67.85
242,03-08-2021,74.3,103.2106,88.2207,68.08
241,04-08-2021,74.15,103.2816,88.0241,67.95
240,05-08-2021,74.26,103.0904,87.881,67.69
239,06-08-2021,74.19,103.2787,87.7327,67.55
238,09-08-2021,74.23,103.0036,87.3166,67.39
237,10-08-2021,74.39,102.9927,87.3201,67.39
236,11-08-2021,74.43,102.9091,87.1686,67.22
235,12-08-2021,74.28,103.0068,87.1997,67.28
234,13-08-2021,74.3,102.5691,87.1931,67.3
233,17-08-2021,74.29,102.6152,87.403,67.95
232,18-08-2021,74.3,102.1212,87.0833,67.8
231,20-08-2021,74.43,101.3613,86.9417,67.87
230,23-08-2021,74.28,101.4454,87.0105,67.55
229,24-08-2021,74.14,101.8833,87.0735,67.51
228,25-08-2021,74.3,101.9306,87.2436,67.73
227,26-08-2021,74.26,102.0639,87.345,67.49
226,27-08-2021,74.13,101.5674,87.1984,67.4
225,30-08-2021,73.5,101.2085,86.7347,66.96
224,31-08-2021,73.15,100.951,86.5324,66.6
223,01-09-2021,72.96,100.3448,86.0682,66.18
222,02-09-2021,72.98,100.5756,86.4195,66.36
221,03-09-2021,73.07,101.0929,86.7911,66.4
220,06-09-2021,73.06,101.1802,86.7448,66.54
219,07-09-2021,73.28,101.3448,86.9914,66.69
218,08-09-2021,73.65,101.3769,87.1533,66.69
217,09-09-2021,73.69,101.49,87.1266,66.94
216,13-09-2021,73.64,101.769,86.797,66.89
215,14-09-2021,73.62,101.9759,86.994,66.9
214,15-09-2021,73.67,101.8121,86.9738,67.25
213,16-09-2021,73.43,101.5209,86.681,67.18
212,17-09-2021,73.49,101.3812,86.521,66.89
211,20-09-2021,73.65,100.9199,86.2757,67.04
210,21-09-2021,73.59,100.6721,86.367,67.16
209,22-09-2021,73.8,100.7602,86.5262,67.36
208,23-09-2021,73.73,100.6597,86.377,67.11
207,24-09-2021,73.69,101.1198,86.469,66.66
206,27-09-2021,73.66,100.6499,86.306,66.55
205,28-09-2021,73.77,101.1258,86.2814,66.33
204,29-09-2021,74.15,100.461,86.6255,66.52
203,30-09-2021,74.26,99.8647,86.1379,66.35
202,01-10-2021,74.26,99.893,85.9942,66.79
201,04-10-2021,74.24,100.563,86.1153,66.89
200,05-10-2021,74.53,101.3081,86.4263,67.03
199,06-10-2021,74.63,101.5489,86.4331,66.78
198,07-10-2021,74.86,101.6943,86.4995,67.16
197,08-10-2021,74.99,102.0048,86.5981,67.01
196,11-10-2021,75.13,102.7059,87.0371,66.67
195,12-10-2021,75.34,102.4928,87.1476,66.59
194,13-10-2021,75.46,102.7074,87.153,66.49
193,14-10-2021,75.3,103.0213,87.3234,66.33
192,18-10-2021,75.34,103.4314,87.2035,65.93
191,20-10-2021,75.05,103.4614,87.36,65.55
190,21-10-2021,74.76,103.2977,87.1359,65.55
189,22-10-2021,74.78,103.1555,87.0137,65.63
188,25-10-2021,75.02,103.2993,87.4173,66.02
187,26-10-2021,75.12,103.4367,87.1754,65.93
186,27-10-2021,74.95,103.1598,86.9302,65.72
185,28-10-2021,74.82,102.8378,86.8275,65.9
184,29-10-2021,74.79,103.1097,87.2616,65.86
183,01-11-2021,74.93,102.484,86.5994,65.59
182,02-11-2021,74.76,102.0152,86.7464,65.76
181,03-11-2021,74.57,101.6457,86.3726,65.49
180,08-11-2021,74.11,99.9703,85.7079,65.23
179,09-11-2021,73.92,100.3452,85.7782,65.52
178,10-11-2021,74.17,100.5072,85.8713,65.69
177,11-11-2021,74.47,99.9925,85.5091,65.37
176,12-11-2021,74.47,99.5646,85.2238,65.18
175,15-11-2021,74.35,99.8684,85.1878,65.3
174,16-11-2021,74.45,99.935,84.6988,65.2
173,17-11-2021,74.38,99.9659,84.0843,64.76
172,18-11-2021,74.16,100.0482,83.919,64.91
171,22-11-2021,74.38,99.982,83.8645,65.16
170,23-11-2021,74.5,99.7283,83.7104,64.73
169,24-11-2021,74.41,99.5502,83.6486,64.71
168,25-11-2021,74.51,99.4646,83.5619,64.57
167,26-11-2021,74.71,99.3607,83.8504,65.2
166,29-11-2021,75.09,100.1399,84.7092,66.4
165,30-11-2021,75.09,99.9863,84.9366,66.34
164,01-12-2021,74.92,99.8554,84.9166,65.96
163,02-12-2021,75.0,99.656,84.9243,66.33
162,03-12-2021,74.99,99.6678,84.6888,66.21
161,06-12-2021,75.3,99.6044,84.964,66.6
160,07-12-2021,75.35,100.1193,85.0989,66.26
159,08-12-2021,75.47,99.9991,85.2114,66.48
158,09-12-2021,75.5,99.7702,85.5602,66.43
157,10-12-2021,75.72,100.1211,85.5518,66.68
156,13-12-2021,75.71,100.1843,85.4564,66.67
155,14-12-2021,75.9,100.2908,85.6251,66.8
154,15-12-2021,76.04,100.6925,85.7094,66.87
153,16-12-2021,76.25,101.0202,86.0681,66.77
152,17-12-2021,76.17,101.5487,86.3927,67.07
151,20-12-2021,75.99,100.4699,85.5172,66.97
150,21-12-2021,75.59,99.902,85.2497,66.45
149,22-12-2021,75.59,100.1756,85.2109,66.23
148,23-12-2021,75.35,100.5993,85.4216,65.98
147,24-12-2021,75.15,100.6553,85.1331,65.69
146,27-12-2021,75.11,100.6325,84.9819,65.62
145,28-12-2021,74.85,100.5548,84.7803,65.16
144,29-12-2021,74.74,100.3336,84.4798,65.04
143,30-12-2021,74.58,100.5265,84.4321,64.77
142,31-12-2021,74.3,100.3014,84.045,64.54
141,03-01-2022,74.31,100.3592,84.3049,64.43
140,04-01-2022,74.57,100.3939,84.2431,64.41
139,05-01-2022,74.48,100.7739,84.1247,64.2
138,06-01-2022,74.44,100.6838,84.1467,64.25
137,07-01-2022,74.29,100.6123,83.966,64.08
136,10-01-2022,74.16,100.7213,84.0232,64.04
135,11-01-2022,73.93,100.4813,83.8472,64.16
134,12-01-2022,74.0,100.9588,84.161,64.16
133,13-01-2022,73.93,101.3478,84.5952,64.5
132,14-01-2022,74.12,101.788,85.0749,65.17
131,17-01-2022,74.31,101.6107,84.8188,64.9
130,18-01-2022,74.41,101.471,84.7944,64.79
129,19-01-2022,74.6,101.514,84.5336,65.28
128,20-01-2022,74.36,101.3422,84.4091,64.97
127,21-01-2022,74.53,101.303,84.426,65.48
126,24-01-2022,74.58,100.9886,84.4093,65.52
125,25-01-2022,74.7,100.7035,84.484,65.6
124,27-01-2022,75.17,100.9315,84.3449,65.54
123,28-01-2022,74.95,100.5157,83.5977,64.95
122,31-01-2022,74.97,100.6332,83.7026,64.92
121,01-02-2022,74.53,100.2501,83.7662,64.81
120,02-02-2022,74.83,101.1947,84.3617,65.22
119,03-02-2022,74.86,101.4627,84.5575,65.35
118,04-02-2022,74.72,101.5477,85.6098,64.99
117,08-02-2022,74.69,100.9878,85.2786,64.66
116,09-02-2022,74.82,101.4258,85.4531,64.76
115,10-02-2022,74.94,101.4103,85.5992,64.78
114,11-02-2022,75.35,101.8985,85.7405,64.91
113,14-02-2022,75.55,102.3067,85.7263,65.47
112,15-02-2022,75.66,102.376,85.6201,65.6
111,16-02-2022,75.08,101.7565,85.2776,64.92
110,17-02-2022,75.09,101.9516,85.2568,65.17
109,18-02-2022,74.92,101.9653,85.1627,65.04
108,21-02-2022,74.48,101.4463,84.6636,64.78
107,22-02-2022,74.88,101.7904,84.6298,65.26
106,23-02-2022,74.62,101.4531,84.5253,64.86
105,24-02-2022,75.26,101.6347,84.6414,65.69
104,25-02-2022,75.28,101.0299,84.3785,65.32
103,28-02-2022,75.49,100.9207,84.2614,65.34
102,02-03-2022,75.72,100.6899,84.1007,65.76
101,03-03-2022,75.71,101.4948,84.0348,65.45
100,04-03-2022,76.12,101.5741,83.9538,65.91
99,07-03-2022,76.92,101.6636,83.7091,66.93
98,08-03-2022,76.88,100.78,83.4806,66.58
97,09-03-2022,76.86,100.8078,83.908,66.39
96,10-03-2022,76.12,100.3189,84.1838,65.59
95,11-03-2022,76.44,100.0658,84.0851,65.51
94,14-03-2022,76.61,99.7582,83.6551,65.04
93,15-03-2022,76.49,99.7142,83.9801,64.64
92,16-03-2022,76.35,99.6324,83.7906,64.54
91,17-03-2022,75.89,99.8349,83.6549,63.88
90,21-03-2022,76.13,100.174,84.0796,63.84
89,22-03-2022,76.38,100.2792,83.8986,63.45
88,23-03-2022,76.19,101.1766,84.0883,62.91
87,24-03-2022,76.34,100.7142,83.8323,62.84
86,25-03-2022,76.18,100.68,84.0067,62.54
85,28-03-2022,76.26,100.2677,83.5821,61.93
84,29-03-2022,75.97,99.5602,83.6099,61.57
83,30-03-2022,75.77,99.4609,84.2391,62.24
82,31-03-2022,75.81,99.5524,84.6599,62.23
80,04-04-2022,75.56,99.1508,83.4239,61.57
79,05-04-2022,75.39,98.9462,82.6932,61.51
78,06-04-2022,75.6,98.7357,82.2802,61.0
77,07-04-2022,75.8,99.2214,82.8132,61.29
76,08-04-2022,75.78,98.8913,82.3149,61.08
75,11-04-2022,75.96,98.6983,82.6383,60.58
74,12-04-2022,76.11,99.0115,82.6909,60.57
73,13-04-2022,76.22,99.1466,82.584,60.52
72,18-04-2022,76.37,99.4829,82.4622,60.31
71,19-04-2022,76.28,99.1423,82.1675,59.48
70,20-04-2022,76.42,99.5766,82.6224,59.39
69,21-04-2022,76.21,99.5296,82.7824,59.48
68,22-04-2022,76.33,99.3041,82.7735,59.65
67,25-04-2022,76.74,97.8535,82.2673,59.8
66,26-04-2022,76.56,97.538,82.0103,59.88
65,27-04-2022,76.64,96.4767,81.4509,59.89
64,28-04-2022,76.62,96.0191,80.6003,58.88
63,29-04-2022,76.42,95.7086,80.5807,58.66
62,02-05-2022,76.43,95.9529,80.4189,58.65
61,04-05-2022,76.48,95.4318,80.4567,58.76
60,05-05-2022,76.09,95.5649,80.7398,58.83
59,06-05-2022,76.75,94.7948,80.7118,58.75
58,09-05-2022,77.37,95.0052,81.3106,59.03
57,10-05-2022,77.35,95.5839,81.7464,59.32
56,11-05-2022,77.26,95.3413,81.4688,59.31
55,12-05-2022,77.59,94.6259,81.4537,59.93
54,13-05-2022,77.35,94.4584,80.3629,60.09
53,17-05-2022,77.65,96.0444,81.2028,60.07
52,18-05-2022,77.57,96.6284,81.6576,60.06
51,19-05-2022,77.7,95.9376,81.4264,60.45
50,20-05-2022,77.58,96.8338,82.137,60.69
49,23-05-2022,77.59,97.5268,82.2816,60.72
48,24-05-2022,77.64,97.6366,82.8419,60.8
47,25-05-2022,77.51,97.2709,82.9381,61.05
46,26-05-2022,77.63,97.5001,82.8277,60.99
45,27-05-2022,77.66,98.1069,83.4883,61.21
44,30-05-2022,77.51,98.003,83.4132,60.97
43,31-05-2022,77.66,97.8676,83.4107,60.73
42,01-06-2022,77.56,97.6164,83.082,60.01
41,02-06-2022,77.59,96.9445,82.7541,59.71
40,03-06-2022,77.6,97.5787,83.4535,59.74
39,06-06-2022,77.67,97.1115,83.2823,59.45
38,07-06-2022,77.72,96.7321,82.9661,58.48
37,08-06-2022,77.73,97.701,83.098,58.4
36,09-06-2022,77.79,97.3582,83.342,58.12
35,10-06-2022,77.84,97.2341,82.6879,58.14
34,13-06-2022,78.14,95.8163,81.9439,58.04
33,14-06-2022,78.0,94.9866,81.368,57.92
32,15-06-2022,78.08,93.9456,81.8096,57.96
31,16-06-2022,78.09,94.7943,81.4275,58.14
30,17-06-2022,78.09,95.8909,82.1038,58.23
29,20-06-2022,78.0,95.4406,82.1319,57.82
28,21-06-2022,78.09,95.6784,82.1289,57.8
27,22-06-2022,78.21,95.6657,82.0981,57.34
26,23-06-2022,78.27,95.8453,82.6872,57.63
25,24-06-2022,78.33,96.1286,82.5633,58.12
24,27-06-2022,78.29,96.0784,82.6706,57.95
23,28-06-2022,78.7,96.5807,83.2694,58.08
22,29-06-2022,78.94,96.2476,82.8408,58.08
21,30-06-2022,78.94,95.9557,82.5803,57.96
20,01-07-2022,79.09,95.9563,82.7392,58.62
19,04-07-2022,78.99,95.6238,82.3978,58.33
18,05-07-2022,79.08,95.8,82.5147,58.08
17,06-07-2022,79.33,94.6928,81.3766,58.61
16,07-07-2022,79.02,94.4004,80.6846,58.17
15,08-07-2022,79.25,95.1263,80.5834,58.4
14,11-07-2022,79.41,95.0445,80.4988,57.98
13,12-07-2022,79.64,94.4935,79.8259,57.99
12,13-07-2022,79.66,94.889,79.9497,58.12
11,14-07-2022,79.87,94.6131,80.0078,57.61
10,15-07-2022,79.88,94.4034,80.0134,57.53
9,18-07-2022,79.9,95.0446,80.6607,57.8
8,19-07-2022,79.95,95.7364,81.1939,57.97
7,20-07-2022,79.97,96.0229,81.8415,57.88
6,21-07-2022,79.98,95.9332,81.6889,57.84
5,22-07-2022,79.91,95.5879,81.4572,57.96
4,25-07-2022,79.85,95.5769,81.4458,58.54
3,26-07-2022,79.79,96.2182,81.5636,58.37
